"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"2024-06-24T07:00:00.000Z","33.40","33.61","32.14","32.32","-7.71","-8.07","3,621,599"
"2024-06-25T07:00:00.000Z","33.39","34.02","33.24","33.80","4.58","4.22","3,539,889"
"2024-06-26T07:00:00.000Z","33.55","33.79","33.07","33.23","-1.69","-2.04","1,126,634"
"2024-06-27T07:00:00.000Z","33.55","34.00","33.43","33.48","0.7523","0.3947","890,327"
"2024-06-28T07:00:00.000Z","33.51","33.69","32.63","32.69","-2.36","-2.72","1,844,170"
"2024-07-01T07:00:00.000Z","34.30","34.81","34.05","34.44","5.35","5.00","1,886,056"
"2024-07-02T07:00:00.000Z","34.25","34.40","33.64","33.71","-2.12","-2.48","1,055,048"
"2024-07-03T07:00:00.000Z","32.86","33.11","32.65","32.95","-2.25","-2.61","1,288,661"
"2024-07-05T07:00:00.000Z","30.30","31.11","30.19","30.82","-6.46","-6.82","3,515,449"
"2024-07-08T07:00:00.000Z","31.22","31.27","29.98","30.79","-0.0973","-0.4550","2,792,510"
"2024-07-09T07:00:00.000Z","31.20","31.76","31.04","31.56","2.50","2.14","1,625,655"
"2024-07-10T07:00:00.000Z","31.62","31.64","31.26","31.26","-0.9506","-1.31","1,781,601"
"2024-07-11T07:00:00.000Z","32.08","32.15","31.17","31.26","","-0.3576","1,296,889"
"2024-07-12T07:00:00.000Z","31.38","31.94","31.35","31.42","0.5118","0.1542","2,135,743"
"2024-07-15T07:00:00.000Z","34.26","34.88","34.06","34.58","10.06","9.70","2,681,395"
"2024-07-16T07:00:00.000Z","34.82","35.59","34.41","35.54","2.78","2.42","2,070,336"
"2024-07-17T07:00:00.000Z","35.27","35.66","34.82","35.24","-0.8441","-1.20","1,644,618"
"2024-07-18T07:00:00.000Z","35.38","35.43","34.47","34.66","-1.65","-2.00","1,224,093"
"2024-07-19T07:00:00.000Z","34.99","36.82","34.94","36.65","5.74","5.38","3,029,849"
"2024-07-22T07:00:00.000Z","36.88","37.23","36.29","37.21","1.53","1.17","1,627,666"
"2024-07-23T07:00:00.000Z","36.29","36.72","35.66","35.73","-3.98","-4.34","2,089,301"
"2024-07-24T07:00:00.000Z","36.37","36.60","35.73","35.78","0.1399","-0.2177","1,179,989"
"2024-07-25T07:00:00.000Z","35.03","35.50","34.55","35.25","-1.48","-1.84","2,054,987"
"2024-07-26T07:00:00.000Z","36.78","37.18","36.47","37.11","5.28","4.92","2,323,986"
"2024-07-29T07:00:00.000Z","38.00","38.01","36.20","36.67","-1.19","-1.54","2,766,657"
"2024-07-30T07:00:00.000Z","36.30","36.44","35.69","35.92","-2.05","-2.40","1,231,979"
"2024-07-31T07:00:00.000Z","36.18","36.41","35.37","35.55","-1.03","-1.39","1,691,067"
"2024-08-01T07:00:00.000Z","35.18","35.35","33.90","34.51","-2.93","-3.28","4,225,600"
"2024-08-02T07:00:00.000Z","35.32","35.68","33.96","34.06","-1.30","-1.66","3,632,518"
"2024-08-05T07:00:00.000Z","27.09","30.26","27.02","29.15","-14.42","-14.77","7,534,061"
"2024-08-06T07:00:00.000Z","30.06","31.10","29.68","30.93","6.11","5.75","2,904,712"
"2024-08-07T07:00:00.000Z","31.24","31.34","29.78","29.83","-3.56","-3.91","2,378,119"
"2024-08-08T07:00:00.000Z","31.52","32.64","30.91","32.39","8.58","8.22","2,273,680"
"2024-08-09T07:00:00.000Z","32.90","33.31","32.45","33.07","2.10","1.74","1,323,311"
"2024-08-12T07:00:00.000Z","32.43","33.05","31.55","32.16","-2.75","-3.11","1,055,018"
"2024-08-13T07:00:00.000Z","32.13","33.57","32.08","33.18","3.17","2.81","821,756"
"2024-08-14T07:00:00.000Z","33.15","33.22","31.97","32.10","-3.25","-3.61","1,570,818"
"2024-08-15T07:00:00.000Z","32.22","32.62","30.90","31.09","-3.15","-3.50","2,400,529"
"2024-08-16T07:00:00.000Z","31.92","32.63","31.46","32.53","4.63","4.27","1,662,399"
"2024-08-19T07:00:00.000Z","32.02","32.32","31.66","32.16","-1.14","-1.50","1,088,451"
"2024-08-20T07:00:00.000Z","32.99","33.25","31.91","32.43","0.8396","0.4819","1,790,347"
"2024-08-21T07:00:00.000Z","32.44","33.60","32.09","33.58","3.55","3.19","1,279,998"
"2024-08-22T07:00:00.000Z","33.17","33.21","32.75","32.86","-2.14","-2.50","778,088"
"2024-08-23T07:00:00.000Z","33.30","34.84","33.14","34.71","5.63","5.27","3,232,616"
"2024-08-26T07:00:00.000Z","34.81","34.83","34.37","34.50","-0.6050","-0.9626","1,624,973"
"2024-08-27T07:00:00.000Z","34.02","34.03","33.48","33.86","-1.86","-2.21","1,157,844"
"2024-08-28T07:00:00.000Z","32.63","32.70","31.51","32.08","-5.26","-5.61","4,237,078"
"2024-08-29T07:00:00.000Z","32.81","33.32","32.09","32.26","0.5611","0.2035","3,412,910"
"2024-08-30T07:00:00.000Z","32.43","32.60","31.44","31.95","-0.9609","-1.32","2,403,352"
"2024-09-03T07:00:00.000Z","32.18","32.20","31.33","31.61","-1.06","-1.42","2,288,408"
"2024-09-04T07:00:00.000Z","30.77","31.89","30.58","31.64","0.0949","-0.2627","1,427,909"
"2024-09-05T07:00:00.000Z","30.87","31.19","30.37","30.52","-3.54","-3.90","2,033,343"
"2024-09-06T07:00:00.000Z","30.92","30.99","28.99","29.14","-4.52","-4.88","2,836,283"
"2024-09-09T07:00:00.000Z","30.19","31.18","29.86","31.15","6.90","6.54","2,556,278"
"2024-09-10T07:00:00.000Z","31.03","31.63","30.79","31.57","1.35","0.9907","992,402"
"2024-09-11T07:00:00.000Z","30.95","31.62","30.25","31.41","-0.5068","-0.8644","1,926,168"
"2024-09-12T07:00:00.000Z","31.49","31.92","31.24","31.81","1.27","0.9159","1,847,908"
"2024-09-13T07:00:00.000Z","31.45","32.74","31.45","32.57","2.39","2.03","3,068,371"
"2024-09-16T07:00:00.000Z","31.91","31.91","31.31","31.57","-3.07","-3.43","1,334,019"
"2024-09-17T07:00:00.000Z","32.31","33.46","32.10","32.66","3.45","3.10","2,791,740"
"2024-09-18T07:00:00.000Z","32.65","33.41","32.24","32.73","0.2143","-0.1433","2,185,693"
"2024-09-19T07:00:00.000Z","34.48","34.83","34.17","34.47","5.32","4.96","1,648,967"
"2024-09-20T07:00:00.000Z","34.32","34.60","33.99","34.23","-0.6963","-1.05","1,180,529"
"2024-09-23T07:00:00.000Z","34.51","34.77","34.35","34.51","0.8180","0.4604","875,603"
"2024-09-24T07:00:00.000Z","34.57","35.10","34.17","35.02","1.48","1.12","1,177,892"
"2024-09-25T07:00:00.000Z","34.63","34.88","34.30","34.43","-1.68","-2.04","962,655"
"2024-09-26T07:00:00.000Z","35.10","35.91","34.97","35.27","2.44","2.08","3,047,141"
"2024-09-27T07:00:00.000Z","35.79","36.28","35.64","35.80","1.50","1.15","2,477,455"
"2024-09-30T07:00:00.000Z","34.83","34.93","34.32","34.59","-3.38","-3.74","1,884,411"
"2024-10-01T07:00:00.000Z","34.51","34.54","33.23","33.64","-2.75","-3.10","3,445,139"
"2024-10-02T07:00:00.000Z","33.16","33.98","32.69","32.79","-2.53","-2.88","2,161,376"
"2024-10-03T07:00:00.000Z","32.94","33.27","32.65","33.24","1.37","1.01","1,021,569"
"2024-10-04T07:00:00.000Z","33.55","34.06","33.11","34.00","2.29","1.93","1,067,052"
"2024-10-07T07:00:00.000Z","34.37","35.15","34.19","34.53","1.56","1.20","1,190,934"
"2024-10-08T07:00:00.000Z","34.11","34.45","33.68","33.91","-1.80","-2.15","1,644,203"
"2024-10-09T07:00:00.000Z","33.75","33.99","33.11","33.23","-2.01","-2.36","1,044,775"
"2024-10-10T07:00:00.000Z","33.27","33.27","32.05","32.50","-2.20","-2.55","2,029,026"
"2024-10-11T07:00:00.000Z","33.47","34.59","33.45","34.41","5.88","5.52","3,597,358"
"2024-10-14T07:00:00.000Z","35.27","36.18","35.24","35.95","4.48","4.12","3,548,104"
"2024-10-15T07:00:00.000Z","35.93","37.08","35.34","36.52","1.59","1.23","2,952,942"
"2024-10-16T07:00:00.000Z","37.00","37.25","36.60","36.91","1.07","0.7103","2,230,496"
"2024-10-17T07:00:00.000Z","36.53","36.88","36.31","36.39","-1.41","-1.77","2,116,350"
"2024-10-18T07:00:00.000Z","36.98","37.64","36.91","37.38","2.72","2.36","1,836,459"
"2024-10-21T07:00:00.000Z","37.01","37.01","36.40","36.92","-1.23","-1.59","1,474,471"
"2024-10-22T07:00:00.000Z","36.55","36.87","36.27","36.74","-0.4875","-0.8452","1,532,360"
"2024-10-23T07:00:00.000Z","36.22","36.43","35.49","36.16","-1.58","-1.94","2,281,789"
"2024-10-24T07:00:00.000Z","36.78","37.22","36.67","37.19","2.85","2.49","1,665,247"
"2024-10-25T07:00:00.000Z","37.02","37.48","35.88","36.37","-2.20","-2.56","2,973,840"
"2024-10-28T07:00:00.000Z","37.58","38.10","37.29","37.97","4.40","4.04","2,895,515"
"2024-10-29T07:00:00.000Z","38.80","40.13","38.63","39.52","4.08","3.72","3,333,669"
"2024-10-30T07:00:00.000Z","39.12","39.49","38.88","39.13","-0.9868","-1.34","2,010,336"
"2024-10-31T07:00:00.000Z","39.23","39.23","38.02","38.08","-2.68","-3.04","3,796,277"
"2024-11-01T07:00:00.000Z","38.23","39.01","37.44","37.67","-1.08","-1.43","3,164,805"
"2024-11-04T08:00:00.000Z","37.33","37.44","36.56","36.60","-2.84","-3.20","3,407,714"
"2024-11-05T08:00:00.000Z","37.74","38.39","37.44","37.80","3.28","2.92","2,730,939"
"2024-11-06T08:00:00.000Z","40.47","41.72","40.07","41.54","9.89","9.54","5,515,394"
"2024-11-07T08:00:00.000Z","40.85","41.93","40.63","41.70","0.3852","0.0276","1,937,635"
"2024-11-08T08:00:00.000Z","41.57","42.15","41.25","41.83","0.3118","-0.0459","3,180,151"
"2024-11-11T08:00:00.000Z","44.57","47.74","44.50","47.41","13.34","12.98","6,305,073"
"2024-11-12T08:00:00.000Z","46.91","49.04","46.45","48.83","3.00","2.64","4,151,035"
"2024-11-13T08:00:00.000Z","49.05","50.97","48.68","48.88","0.1024","-0.2552","4,236,617"
"2024-11-14T08:00:00.000Z","49.77","50.06","47.62","47.67","-2.48","-2.83","2,567,502"
"2024-11-15T08:00:00.000Z","48.68","49.89","47.82","49.85","4.57","4.22","1,993,429"
"2024-11-18T08:00:00.000Z","49.31","50.52","48.87","49.92","0.1404","-0.2172","2,372,154"
"2024-11-19T08:00:00.000Z","49.93","51.32","49.68","50.47","1.10","0.7441","2,496,118"
"2024-11-20T08:00:00.000Z","51.58","51.78","50.78","51.43","1.90","1.54","1,841,958"
"2024-11-21T08:00:00.000Z","53.09","54.03","52.09","53.51","4.04","3.69","2,942,932"
"2024-11-22T08:00:00.000Z","53.21","54.39","52.94","54.10","1.10","0.7450","2,704,532"
"2024-11-25T08:00:00.000Z","53.02","53.08","51.37","51.70","-4.44","-4.79","5,702,306"
"2024-11-26T08:00:00.000Z","50.21","51.66","49.37","49.53","-4.20","-4.55","3,042,160"
"2024-11-27T08:00:00.000Z","51.55","53.09","51.36","52.68","6.36","6.00","2,570,229"
"2024-11-29T08:00:00.000Z","53.11","53.92","52.90","52.93","0.4746","0.1169","1,560,340"
"2024-12-02T08:00:00.000Z","52.33","53.13","51.42","52.15","-1.47","-1.83","1,952,976"
"2024-12-03T08:00:00.000Z","51.29","52.54","50.99","52.13","-0.0384","-0.3960","1,202,005"
"2024-12-04T08:00:00.000Z","52.26","54.12","51.56","53.95","3.49","3.13","1,770,117"
"2024-12-05T08:00:00.000Z","56.00","56.56","53.33","53.96","0.0185","-0.3391","2,227,801"
"2024-12-06T08:00:00.000Z","54.17","55.65","53.75","55.33","2.54","2.18","1,892,660"
"2024-12-09T08:00:00.000Z","54.01","54.76","52.32","52.40","-5.30","-5.65","1,640,633"
"2024-12-10T08:00:00.000Z","53.39","53.58","51.33","52.50","0.1908","-0.1668","1,416,507"
"2024-12-11T08:00:00.000Z","53.76","55.48","53.64","55.22","5.18","4.82","2,147,593"
"2024-12-12T08:00:00.000Z","55.30","55.90","54.07","54.51","-1.29","-1.64","1,281,731"
"2024-12-13T08:00:00.000Z","54.71","55.58","54.33","55.40","1.63","1.28","1,749,097"
"2024-12-16T08:00:00.000Z","56.86","58.79","56.82","57.65","4.06","3.70","2,285,870"
"2024-12-17T08:00:00.000Z","58.74","59.07","57.59","58.14","0.8500","0.4923","2,020,641"
"2024-12-18T08:00:00.000Z","57.01","57.19","54.42","54.78","-5.78","-6.14","2,466,953"
"2024-12-19T08:00:00.000Z","55.72","55.98","51.98","52.41","-4.33","-4.68","2,744,424"
"2024-12-20T08:00:00.000Z","51.80","53.27","51.64","52.51","0.1908","-0.1668","1,727,800"
"2024-12-23T08:00:00.000Z","51.97","52.02","50.28","50.64","-3.56","-3.92","1,747,516"
"2024-12-24T08:00:00.000Z","52.65","53.99","52.54","53.85","6.34","5.98","1,304,362"
"2024-12-26T08:00:00.000Z","52.11","52.59","51.78","52.00","-3.44","-3.79","1,545,258"
"2024-12-27T08:00:00.000Z","52.43","52.48","50.77","51.42","-1.12","-1.47","2,289,416"
"2024-12-30T08:00:00.000Z","50.59","51.68","49.65","51.33","-0.1750","-0.5326","2,049,523"
"2024-12-31T08:00:00.000Z","52.13","52.39","50.72","50.85","-0.9351","-1.29","1,288,812"
"2025-01-02T08:00:00.000Z","52.54","53.31","52.26","53.00","4.23","3.87","2,103,923"
"2025-01-03T08:00:00.000Z","52.90","53.96","52.64","53.57","1.08","0.7179","1,746,690"
"2025-01-06T08:00:00.000Z","53.94","55.92","53.84","55.66","3.90","3.54","2,146,361"
"2025-01-07T08:00:00.000Z","54.90","54.93","52.26","52.45","-5.77","-6.12","3,948,987"
"2025-01-08T08:00:00.000Z","51.93","52.30","50.30","51.11","-2.55","-2.91","1,463,363"
"2025-01-10T08:00:00.000Z","51.41","52.21","50.21","51.59","0.9392","0.5815","1,442,430"
"2025-01-13T08:00:00.000Z","49.48","51.05","48.54","50.98","-1.18","-1.54","1,494,681"
"2025-01-14T08:00:00.000Z","52.67","52.96","51.89","52.52","3.02","2.66","853,817"
"2025-01-15T08:00:00.000Z","53.73","54.89","53.71","54.22","3.24","2.88","1,244,406"
"2025-01-16T08:00:00.000Z","54.12","54.83","52.95","54.68","0.8484","0.4908","861,089"
"2025-01-17T08:00:00.000Z","56.02","57.78","55.77","57.08","4.39","4.03","1,806,012"
"2025-01-21T08:00:00.000Z","57.30","58.42","55.92","57.82","1.30","0.9388","2,006,720"
"2025-01-22T08:00:00.000Z","57.00","57.24","56.24","56.82","-1.73","-2.09","789,821"
"2025-01-23T08:00:00.000Z","55.75","58.20","55.67","56.23","-1.04","-1.40","4,513,472"
"2025-01-24T08:00:00.000Z","57.38","58.41","57.00","57.08","1.51","1.15","1,582,536"
"2025-01-27T08:00:00.000Z","54.85","55.68","53.77","55.15","-3.38","-3.74","1,692,704"
