"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"2024-04-24T07:00:00.000Z","37.63","37.83","36.29","36.41","-3.93","-4.29","32,177,994"
"2024-04-25T07:00:00.000Z","35.94","36.99","35.79","36.86","1.24","0.8767","25,317,116"
"2024-04-26T07:00:00.000Z","36.35","36.92","36.06","36.32","-1.47","-1.82","20,226,049"
"2024-04-29T07:00:00.000Z","35.59","36.00","35.14","35.87","-1.24","-1.60","21,694,920"
"2024-04-30T07:00:00.000Z","34.81","35.01","33.54","33.57","-6.41","-6.77","41,584,269"
"2024-05-01T07:00:00.000Z","32.82","33.83","32.20","32.39","-3.52","-3.87","45,405,579"
"2024-05-02T07:00:00.000Z","33.45","33.97","33.16","33.80","4.35","3.99","23,146,274"
"2024-05-03T07:00:00.000Z","34.90","35.50","34.85","35.40","4.73","4.37","26,368,310"
"2024-05-06T07:00:00.000Z","36.24","36.61","35.74","36.01","1.72","1.36","27,166,560"
"2024-05-07T07:00:00.000Z","36.21","36.69","35.78","35.93","-0.2222","-0.5814","14,753,252"
"2024-05-08T07:00:00.000Z","35.34","35.79","35.17","35.38","-1.53","-1.89","14,277,713"
"2024-05-09T07:00:00.000Z","34.94","35.75","34.66","35.58","0.5653","0.2060","16,930,090"
"2024-05-10T07:00:00.000Z","35.80","35.99","34.26","34.58","-2.81","-3.17","28,986,035"
"2024-05-13T07:00:00.000Z","35.78","36.19","35.65","36.00","4.11","3.75","17,204,940"
"2024-05-14T07:00:00.000Z","35.34","35.49","34.80","35.07","-2.58","-2.94","13,742,748"
"2024-05-15T07:00:00.000Z","36.67","37.93","36.46","37.67","7.41","7.05","40,518,600"
"2024-05-16T07:00:00.000Z","37.63","37.91","36.82","37.15","-1.38","-1.74","22,092,079"
"2024-05-17T07:00:00.000Z","37.84","38.54","37.54","38.28","3.04","2.68","25,516,871"
"2024-05-20T07:00:00.000Z","38.21","40.05","38.07","39.97","4.41","4.06","32,788,580"
"2024-05-21T07:00:00.000Z","40.47","40.67","39.41","39.47","-1.25","-1.61","29,875,156"
"2024-05-22T07:00:00.000Z","39.77","40.33","39.45","39.71","0.6081","0.2488","20,566,823"
"2024-05-23T07:00:00.000Z","39.51","39.58","38.01","38.27","-3.63","-3.99","23,933,848"
"2024-05-24T07:00:00.000Z","38.43","39.59","38.16","39.46","3.11","2.75","19,910,862"
"2024-05-28T07:00:00.000Z","38.98","39.10","38.30","38.98","-1.22","-1.58","19,703,173"
"2024-05-29T07:00:00.000Z","38.66","38.74","38.24","38.32","-1.69","-2.05","14,675,489"
"2024-05-30T07:00:00.000Z","38.88","39.69","38.79","39.16","2.19","1.83","26,021,376"
"2024-05-31T07:00:00.000Z","39.17","39.23","37.92","38.55","-1.56","-1.92","23,144,669"
"2024-06-03T07:00:00.000Z","39.78","40.12","39.09","39.44","2.31","1.95","27,654,000"
"2024-06-04T07:00:00.000Z","39.59","40.59","39.47","40.17","1.85","1.49","40,569,466"
"2024-06-05T07:00:00.000Z","40.58","41.00","40.11","40.67","1.24","0.8855","30,997,617"
"2024-06-06T07:00:00.000Z","40.58","40.89","40.14","40.16","-1.25","-1.61","20,192,978"
"2024-06-07T07:00:00.000Z","40.69","40.89","38.89","39.42","-1.84","-2.20","35,710,320"
"2024-06-10T07:00:00.000Z","39.47","40.02","39.40","39.59","0.4313","0.0720","15,895,680"
"2024-06-11T07:00:00.000Z","38.29","38.53","37.62","38.43","-2.93","-3.29","29,402,910"
"2024-06-12T07:00:00.000Z","39.49","39.96","38.30","38.45","0.0520","-0.3072","27,518,624"
"2024-06-13T07:00:00.000Z","38.78","38.94","37.68","37.90","-1.43","-1.79","24,858,536"
"2024-06-14T07:00:00.000Z","38.36","38.39","37.02","37.30","-1.58","-1.94","22,309,008"
"2024-06-17T07:00:00.000Z","37.38","38.34","37.02","37.98","1.82","1.46","17,785,637"
"2024-06-18T07:00:00.000Z","36.95","37.23","36.44","36.64","-3.53","-3.89","25,778,215"
"2024-06-20T07:00:00.000Z","37.22","37.31","36.73","37.04","1.09","0.7324","15,271,087"
"2024-06-21T07:00:00.000Z","36.21","36.67","36.06","36.58","-1.24","-1.60","21,001,034"
"2024-06-24T07:00:00.000Z","34.87","35.14","33.58","33.77","-7.70","-8.05","46,597,005"
"2024-06-25T07:00:00.000Z","34.88","35.56","34.73","35.30","4.55","4.19","31,346,229"
"2024-06-26T07:00:00.000Z","35.03","35.33","34.56","34.71","-1.67","-2.03","13,026,589"
"2024-06-27T07:00:00.000Z","35.08","35.56","34.94","34.98","0.7779","0.4186","14,788,756"
"2024-06-28T07:00:00.000Z","35.03","35.23","34.10","34.14","-2.40","-2.76","18,313,090"
"2024-07-01T07:00:00.000Z","35.82","36.41","35.58","36.00","5.45","5.09","18,509,918"
"2024-07-02T07:00:00.000Z","35.82","35.98","35.15","35.22","-2.17","-2.53","13,772,242"
"2024-07-03T07:00:00.000Z","34.35","34.60","34.11","34.44","-2.21","-2.57","12,793,340"
"2024-07-05T07:00:00.000Z","31.68","32.54","31.57","32.20","-6.50","-6.86","47,018,318"
"2024-07-08T07:00:00.000Z","32.60","32.72","31.34","32.16","-0.1242","-0.4835","28,999,053"
"2024-07-09T07:00:00.000Z","32.62","33.23","32.44","32.96","2.49","2.13","18,029,700"
"2024-07-10T07:00:00.000Z","33.06","33.09","32.67","32.67","-0.8799","-1.24","17,248,800"
"2024-07-11T07:00:00.000Z","33.52","33.64","32.57","32.70","0.0918","-0.2674","21,952,222"
"2024-07-12T07:00:00.000Z","32.80","33.41","32.77","32.85","0.4587","0.0995","16,920,991"
"2024-07-15T07:00:00.000Z","35.79","36.47","35.61","36.15","10.05","9.69","34,245,891"
"2024-07-16T07:00:00.000Z","36.42","37.22","35.97","37.17","2.82","2.46","27,810,528"
"2024-07-17T07:00:00.000Z","36.87","37.30","36.39","36.84","-0.8878","-1.25","32,704,074"
"2024-07-18T07:00:00.000Z","36.99","37.07","36.03","36.22","-1.68","-2.04","22,725,779"
"2024-07-19T07:00:00.000Z","36.56","38.53","36.50","38.40","6.02","5.66","46,756,055"
"2024-07-22T07:00:00.000Z","38.56","38.96","37.95","38.93","1.38","1.02","24,116,204"
"2024-07-23T07:00:00.000Z","37.95","38.40","37.27","37.34","-4.08","-4.44","35,482,190"
"2024-07-24T07:00:00.000Z","37.99","38.28","37.36","37.42","0.2142","-0.1450","23,403,029"
"2024-07-25T07:00:00.000Z","36.62","37.15","36.09","36.83","-1.58","-1.94","21,928,801"
"2024-07-26T07:00:00.000Z","38.46","38.89","38.13","38.79","5.32","4.96","28,993,204"
"2024-07-29T07:00:00.000Z","39.73","39.74","37.83","38.34","-1.16","-1.52","38,158,742"
"2024-07-30T07:00:00.000Z","37.98","38.14","37.32","37.55","-2.06","-2.42","19,556,049"
"2024-07-31T07:00:00.000Z","37.87","38.09","36.99","37.18","-0.9854","-1.34","20,532,966"
"2024-08-01T07:00:00.000Z","36.80","36.98","35.43","36.07","-2.99","-3.34","37,068,050"
"2024-08-02T07:00:00.000Z","36.93","37.32","35.49","35.61","-1.28","-1.63","35,706,119"
"2024-08-05T07:00:00.000Z","28.35","31.66","28.23","30.48","-14.41","-14.77","97,633,006"
"2024-08-06T07:00:00.000Z","31.43","32.53","31.00","32.34","6.10","5.74","39,663,758"
"2024-08-07T07:00:00.000Z","32.65","32.79","31.12","31.19","-3.56","-3.92","24,351,454"
"2024-08-08T07:00:00.000Z","32.91","34.14","32.30","33.88","8.62","8.27","32,889,358"
"2024-08-09T07:00:00.000Z","34.41","34.84","33.93","34.60","2.13","1.77","18,872,717"
"2024-08-12T07:00:00.000Z","33.93","34.60","32.95","33.64","-2.77","-3.13","20,819,164"
"2024-08-13T07:00:00.000Z","33.57","35.13","33.54","34.64","2.97","2.61","20,186,031"
"2024-08-14T07:00:00.000Z","34.63","34.74","33.43","33.56","-3.12","-3.48","19,032,543"
"2024-08-15T07:00:00.000Z","33.72","34.12","32.29","32.50","-3.16","-3.52","29,136,123"
"2024-08-16T07:00:00.000Z","33.36","34.14","32.85","34.03","4.71","4.35","22,686,484"
"2024-08-19T07:00:00.000Z","33.47","33.80","33.10","33.62","-1.20","-1.56","13,480,151"
"2024-08-20T07:00:00.000Z","34.52","34.77","33.35","33.92","0.8923","0.5331","21,676,586"
"2024-08-21T07:00:00.000Z","33.88","35.15","33.53","35.13","3.57","3.21","22,993,901"
"2024-08-22T07:00:00.000Z","34.66","34.73","34.24","34.35","-2.22","-2.58","15,825,085"
"2024-08-23T07:00:00.000Z","34.80","36.44","34.64","36.28","5.62","5.26","51,673,290"
"2024-08-26T07:00:00.000Z","36.34","36.41","35.92","36.09","-0.5237","-0.8830","19,479,653"
"2024-08-27T07:00:00.000Z","35.56","35.59","34.99","35.38","-1.97","-2.33","19,488,634"
"2024-08-28T07:00:00.000Z","34.10","34.20","32.93","33.52","-5.26","-5.62","36,007,387"
"2024-08-29T07:00:00.000Z","34.30","34.83","33.52","33.69","0.5072","0.1479","22,692,502"
"2024-08-30T07:00:00.000Z","33.90","34.07","32.84","33.37","-0.9498","-1.31","22,832,260"
"2024-09-03T07:00:00.000Z","33.64","33.65","32.70","32.98","-1.17","-1.53","23,729,710"
"2024-09-04T07:00:00.000Z","32.10","33.31","31.92","33.04","0.1819","-0.1773","19,751,856"
"2024-09-05T07:00:00.000Z","32.23","32.60","31.71","31.85","-3.60","-3.96","20,575,413"
"2024-09-06T07:00:00.000Z","32.28","32.38","30.24","30.41","-4.52","-4.88","40,486,810"
"2024-09-09T07:00:00.000Z","31.52","32.58","31.17","32.51","6.91","6.55","24,533,687"
"2024-09-10T07:00:00.000Z","32.41","33.06","32.15","33.00","1.51","1.15","12,648,720"
"2024-09-11T07:00:00.000Z","32.33","33.02","31.58","32.80","-0.6061","-0.9653","20,530,578"
"2024-09-12T07:00:00.000Z","32.87","33.35","32.61","33.25","1.37","1.01","15,890,670"
"2024-09-13T07:00:00.000Z","32.88","34.23","32.80","34.04","2.38","2.02","33,124,995"
"2024-09-16T07:00:00.000Z","33.31","33.33","32.69","32.98","-3.11","-3.47","20,931,180"
"2024-09-17T07:00:00.000Z","33.76","34.97","33.52","34.10","3.40","3.04","39,849,912"
"2024-09-18T07:00:00.000Z","34.08","34.93","33.66","34.15","0.1466","-0.2126","28,844,922"
"2024-09-19T07:00:00.000Z","36.03","36.40","35.66","36.01","5.45","5.09","25,199,431"
"2024-09-20T07:00:00.000Z","35.85","36.20","35.52","35.80","-0.5832","-0.9424","15,938,421"
"2024-09-23T07:00:00.000Z","36.06","36.35","35.89","36.04","0.6704","0.3111","17,294,801"
"2024-09-24T07:00:00.000Z","36.14","36.69","35.69","36.64","1.66","1.31","19,764,103"
"2024-09-25T07:00:00.000Z","36.15","36.45","35.83","35.97","-1.83","-2.19","13,547,134"
"2024-09-26T07:00:00.000Z","36.66","37.53","36.52","36.84","2.42","2.06","41,457,113"
"2024-09-27T07:00:00.000Z","37.42","37.94","37.24","37.39","1.49","1.13","28,884,545"
"2024-09-30T07:00:00.000Z","36.42","36.49","35.86","36.13","-3.37","-3.73","23,623,984"
"2024-10-01T07:00:00.000Z","36.07","36.10","34.69","35.13","-2.77","-3.13","43,920,514"
"2024-10-02T07:00:00.000Z","34.63","35.51","34.13","34.24","-2.53","-2.89","29,353,609"
"2024-10-03T07:00:00.000Z","34.40","34.75","34.06","34.72","1.40","1.04","18,482,525"
"2024-10-04T07:00:00.000Z","35.04","35.60","34.58","35.52","2.30","1.94","22,721,190"
"2024-10-07T07:00:00.000Z","35.91","36.73","35.69","36.06","1.52","1.16","21,124,067"
"2024-10-08T07:00:00.000Z","35.63","35.99","35.16","35.40","-1.83","-2.19","25,203,180"
"2024-10-09T07:00:00.000Z","35.21","35.49","34.56","34.68","-2.03","-2.39","18,243,990"
"2024-10-10T07:00:00.000Z","34.76","34.76","33.47","33.95","-2.10","-2.46","25,996,472"
"2024-10-11T07:00:00.000Z","34.94","36.15","34.94","35.94","5.86","5.50","33,399,382"
"2024-10-14T07:00:00.000Z","36.87","37.81","36.82","37.57","4.54","4.18","44,553,135"
"2024-10-15T07:00:00.000Z","37.53","38.74","36.88","38.17","1.60","1.24","53,538,980"
"2024-10-16T07:00:00.000Z","38.66","38.93","38.24","38.58","1.07","0.7149","26,627,479"
"2024-10-17T07:00:00.000Z","38.16","38.54","37.94","38.05","-1.37","-1.73","19,655,515"
"2024-10-18T07:00:00.000Z","38.61","39.37","38.56","39.07","2.68","2.32","39,820,519"
"2024-10-21T07:00:00.000Z","38.64","38.67","38.02","38.57","-1.28","-1.64","28,773,411"
"2024-10-22T07:00:00.000Z","38.18","38.55","37.89","38.41","-0.4148","-0.7741","23,972,920"
"2024-10-23T07:00:00.000Z","37.86","38.08","37.09","37.81","-1.56","-1.92","25,771,162"
"2024-10-24T07:00:00.000Z","38.47","38.92","38.30","38.87","2.80","2.44","27,015,528"
"2024-10-25T07:00:00.000Z","38.72","39.20","37.47","38.01","-2.21","-2.57","51,745,568"
"2024-10-28T07:00:00.000Z","39.25","39.84","38.95","39.67","4.37","4.01","54,652,311"
"2024-10-29T07:00:00.000Z","40.56","41.96","40.36","41.33","4.18","3.83","81,566,346"
"2024-10-30T07:00:00.000Z","40.88","41.28","40.62","40.88","-1.09","-1.45","32,004,733"
"2024-10-31T07:00:00.000Z","40.98","41.01","39.73","39.78","-2.69","-3.05","48,039,769"
"2024-11-01T07:00:00.000Z","39.92","40.80","39.10","39.37","-1.03","-1.39","49,930,218"
"2024-11-04T08:00:00.000Z","39.03","39.12","38.17","38.25","-2.84","-3.20","36,048,942"
"2024-11-05T08:00:00.000Z","39.43","40.13","39.11","39.51","3.29","2.93","36,660,442"
"2024-11-06T08:00:00.000Z","42.32","43.63","41.86","43.40","9.85","9.49","97,138,123"
"2024-11-07T08:00:00.000Z","42.71","43.84","42.47","43.60","0.4608","0.1016","40,670,192"
"2024-11-08T08:00:00.000Z","43.44","44.09","43.10","43.69","0.2064","-0.1528","44,183,719"
"2024-11-11T08:00:00.000Z","46.66","49.89","46.53","49.57","13.46","13.10","96,319,189"
"2024-11-12T08:00:00.000Z","49.02","51.26","48.52","51.05","2.99","2.63","77,294,935"
"2024-11-13T08:00:00.000Z","51.24","53.26","50.86","51.04","-0.0196","-0.3788","103,319,316"
"2024-11-14T08:00:00.000Z","51.99","52.30","49.70","49.73","-2.57","-2.93","60,782,759"
"2024-11-15T08:00:00.000Z","50.84","52.17","49.92","52.13","4.83","4.47","46,939,425"
"2024-11-18T08:00:00.000Z","51.50","52.81","51.04","52.13","","-0.3593","61,429,321"
"2024-11-19T08:00:00.000Z","52.16","53.66","51.91","52.70","1.09","0.7342","80,884,031"
"2024-11-20T08:00:00.000Z","53.88","54.17","53.06","53.72","1.94","1.58","70,154,542"
"2024-11-21T08:00:00.000Z","55.41","56.51","54.41","55.90","4.06","3.70","93,957,586"
"2024-11-22T08:00:00.000Z","55.64","56.86","55.31","56.49","1.06","0.6962","66,020,372"
"2024-11-25T08:00:00.000Z","55.41","55.49","53.67","54.02","-4.37","-4.73","69,396,705"
"2024-11-26T08:00:00.000Z","52.44","53.99","51.54","51.70","-4.29","-4.65","67,423,310"
"2024-11-27T08:00:00.000Z","53.83","55.49","53.66","55.03","6.44","6.08","61,783,541"
"2024-11-29T08:00:00.000Z","55.48","56.36","55.21","55.21","0.3271","-0.0322","30,337,331"
"2024-12-02T08:00:00.000Z","54.66","55.55","53.75","54.48","-1.32","-1.68","52,619,439"
"2024-12-03T08:00:00.000Z","53.62","54.94","53.28","54.46","-0.0367","-0.3960","39,000,438"
"2024-12-04T08:00:00.000Z","54.61","56.61","53.90","56.42","3.60","3.24","58,655,320"
"2024-12-05T08:00:00.000Z","58.59","59.16","55.70","56.40","-0.0354","-0.3947","89,447,615"
"2024-12-06T08:00:00.000Z","56.60","58.21","56.18","57.80","2.48","2.12","50,016,990"
"2024-12-09T08:00:00.000Z","56.41","57.25","54.63","54.73","-5.31","-5.67","55,677,607"
"2024-12-10T08:00:00.000Z","55.80","56.00","53.62","54.90","0.3106","-0.0486","48,810,003"
"2024-12-11T08:00:00.000Z","56.19","57.98","56.04","57.72","5.14","4.78","48,872,589"
"2024-12-12T08:00:00.000Z","57.77","58.45","56.47","56.92","-1.39","-1.75","38,811,349"
"2024-12-13T08:00:00.000Z","57.20","58.09","56.73","57.91","1.74","1.38","37,881,688"
"2024-12-16T08:00:00.000Z","59.43","61.47","59.38","60.22","3.99","3.63","63,994,128"
"2024-12-17T08:00:00.000Z","61.37","61.75","60.15","60.73","0.8469","0.4876","49,617,650"
"2024-12-18T08:00:00.000Z","59.56","59.78","56.82","57.18","-5.85","-6.20","69,862,682"
"2024-12-19T08:00:00.000Z","58.20","58.48","54.28","54.72","-4.30","-4.66","79,563,946"
"2024-12-20T08:00:00.000Z","54.08","55.66","53.93","54.81","0.1645","-0.1948","55,327,879"
"2024-12-23T08:00:00.000Z","54.27","54.34","52.50","52.87","-3.54","-3.90","44,528,518"
"2024-12-24T08:00:00.000Z","55.05","56.41","54.88","56.23","6.36","6.00","27,692,664"
"2024-12-26T08:00:00.000Z","54.42","54.96","54.06","54.30","-3.43","-3.79","26,750,363"
"2024-12-27T08:00:00.000Z","54.78","54.82","52.96","53.68","-1.14","-1.50","35,983,044"
"2024-12-30T08:00:00.000Z","52.80","53.94","51.77","53.55","-0.2422","-0.6014","39,339,961"
"2024-12-31T08:00:00.000Z","54.48","54.73","52.90","53.05","-0.9337","-1.29","30,143,608"
"2025-01-02T08:00:00.000Z","54.90","55.73","54.59","55.37","4.37","4.01","41,029,151"
"2025-01-03T08:00:00.000Z","55.23","56.41","54.97","55.96","1.07","0.7063","32,839,480"
"2025-01-06T08:00:00.000Z","56.37","58.45","56.24","58.17","3.95","3.59","47,318,389"
"2025-01-07T08:00:00.000Z","57.31","57.38","54.58","54.79","-5.81","-6.17","57,081,839"
"2025-01-08T08:00:00.000Z","54.27","54.61","52.51","53.34","-2.65","-3.01","47,070,972"
"2025-01-10T08:00:00.000Z","53.70","54.55","52.39","53.84","0.9374","0.5781","43,996,088"
"2025-01-13T08:00:00.000Z","51.65","53.33","50.69","53.22","-1.15","-1.51","44,866,491"
"2025-01-14T08:00:00.000Z","55.04","55.33","54.18","54.83","3.03","2.67","30,772,842"
"2025-01-15T08:00:00.000Z","56.14","57.35","53.97","56.64","3.30","2.94","42,124,740"
"2025-01-16T08:00:00.000Z","56.53","57.29","55.30","57.09","0.7945","0.4352","35,548,005"
"2025-01-17T08:00:00.000Z","58.52","60.41","58.26","59.62","4.43","4.07","70,766,122"
"2025-01-21T08:00:00.000Z","59.87","61.08","58.41","60.42","1.34","0.9826","63,410,700"
"2025-01-22T08:00:00.000Z","59.55","59.86","58.76","59.38","-1.72","-2.08","37,667,944"
"2025-01-23T08:00:00.000Z","58.23","60.82","58.16","58.79","-0.9936","-1.35","118,197,641"
"2025-01-24T08:00:00.000Z","59.92","61.06","59.56","59.70","1.55","1.19","46,082,299"
"2025-01-27T08:00:00.000Z","57.32","58.20","56.15","57.67","-3.40","-3.76","60,883,264"
